16.62	-0.329406	-0.16332	0.287741	0.474066
16.68	-0.311124	-0.134951	0.323454	0.469022
16.74	-0.290685	-0.106742	0.359442	0.469466
16.8	-0.268077	-0.0783463	0.395508	0.475782
16.86	-0.243303	-0.0494374	0.431328	0.486512
16.92	-0.21639	-0.0198497	0.466407	0.497332
16.98	-0.187401	0.0102193	0.500034	0.499968
17.04	-0.156449	0.0399619	0.531252	0.482195
17.1	-0.123709	0.0677807	0.558856	0.43061
17.16	-0.0894365	0.0913604	0.581459	0.336247
17.22	-0.0539704	0.10809	0.597654	0.199775
17.28	-0.0177305	0.115694	0.606253	0.0325732
17.34	0.0188041	0.112819	0.606552	-0.146002
17.4	0.0551293	0.0994046	0.598514	-0.312431
17.46	0.0907578	0.0768211	0.582784	-0.443901
17.52	0.125256	0.0476223	0.56052	-0.526186
17.58	0.158268	0.014816	0.53313	-0.56051
17.64	0.189525	-0.0190516	0.502024	-0.560938
17.7	0.218837	-0.0524087	0.468439	-0.544391
17.76	0.246084	-0.0846025	0.433365	-0.523414
17.82	0.271196	-0.115578	0.397537	-0.504879
17.88	0.294143	-0.145571	0.361469	-0.49148
17.94	0.314921	-0.174906	0.325498	-0.483405
18	0.333542	-0.203874	0.289827	-0.479429
18.06	0.350027	-0.23267	0.254565	-0.477521
18.12	0.364401	-0.261352	0.219754	-0.475163
18.18	0.376694	-0.28982	0.185392	-0.469568
18.24	0.386929	-0.317799	0.151445	-0.457878
18.3	0.395132	-0.34485	0.117859	-0.437409
18.36	0.401322	-0.37038	0.0845659	-0.405933
18.42	0.405515	-0.393682	0.051492	-0.361945
18.48	0.407721	-0.413983	0.0185566	-0.304847
18.54	0.407947	-0.430498	-0.0143231	-0.234995
18.6	0.406195	-0.442489	-0.047231	-0.153599
18.66	0.402459	-0.449309	-0.0802504	-0.0625189
18.72	0.396731	-0.450435	-0.113462	0.0359712
18.78	0.388998	-0.445488	-0.146944	0.13938
18.84	0.37924	-0.434241	-0.180765	0.24514
18.9	0.367437	-0.416623	-0.214985	0.350694
18.96	0.353563	-0.392712	-0.249644	0.453577
19.02	0.337591	-0.362734	-0.284757	0.551536
19.08	0.319493	-0.327035	-0.3203	0.642726
19.14	0.299247	-0.28606	-0.356188	0.725974
19.2	0.276835	-0.240299	-0.392254	0.801014
19.26	0.252254	-0.190232	-0.42821	0.868444
19.32	0.225521	-0.136296	-0.463609	0.928902
19.38	0.196687	-0.0789392	-0.497796	0.980509
19.44	0.165848	-0.0189013	-0.529866	1.01349
19.5	0.133161	0.042129	-0.558657	1.00415
19.56	0.0988607	0.100734	-0.582792	0.920905
19.62	0.0632661	0.151973	-0.600819	0.751899
19.68	0.0267815	0.191157	-0.611441	0.519583
19.74	-0.0101212	0.215416	-0.613792	0.258136
19.8	-0.0469348	0.223749	-0.607661	-0.00659724
19.86	-0.0831594	0.216469	-0.593553	-0.256581
